PAYMENT_ID,POLICY_ID,PAYMENT_DATE,PAYMENT_AMOUNT,PAYMENT_METHOD,STATUS
PMT-POL153-1,POL153,2024-01-01,2942.82,Credit Card,Failed
PMT-POL323-1,POL323,2024-01-01,2007.08,Credit Card,Pending
PMT-POL161-1,POL161,2024-01-01,241.71,Check,Completed
PMT-POL161-2,POL161,2024-01-31,241.71,Check,Failed
PMT-POL161-3,POL161,2024-03-01,241.71,Bank Transfer,Failed
PMT-POL161-4,POL161,2024-03-31,241.71,Check,Completed
PMT-POL161-5,POL161,2024-04-30,241.71,Check,Failed
PMT-POL161-6,POL161,2024-05-30,241.71,Check,Pending
PMT-POL161-7,POL161,2024-06-29,241.71,Check,Completed
PMT-POL161-8,POL161,2024-07-29,241.71,Check,Failed
PMT-POL161-9,POL161,2024-08-28,241.71,Credit Card,Completed
PMT-POL161-10,POL161,2024-09-27,241.71,Bank Transfer,Failed
PMT-POL161-11,POL161,2024-10-27,241.71,Credit Card,Completed
PMT-POL161-12,POL161,2024-11-26,241.71,Check,Completed
PMT-POL318-1,POL318,2024-01-01,158.56,Check,Failed
PMT-POL318-2,POL318,2024-01-31,158.56,Bank Transfer,Completed
PMT-POL318-3,POL318,2024-03-01,158.56,Credit Card,Pending
PMT-POL318-4,POL318,2024-03-31,158.56,Bank Transfer,Pending
PMT-POL318-5,POL318,2024-04-30,158.56,Bank Transfer,Failed
PMT-POL318-6,POL318,2024-05-30,158.56,Credit Card,Failed
PMT-POL318-7,POL318,2024-06-29,158.56,Credit Card,Completed
PMT-POL318-8,POL318,2024-07-29,158.56,Check,Completed
PMT-POL318-9,POL318,2024-08-28,158.56,Credit Card,Failed
PMT-POL318-10,POL318,2024-09-27,158.56,Bank Transfer,Failed
PMT-POL318-11,POL318,2024-10-27,158.56,Credit Card,Completed
PMT-POL318-12,POL318,2024-11-26,158.56,Credit Card,Pending
PMT-POL311-1,POL311,2024-01-01,54.24,Check,Failed
PMT-POL311-2,POL311,2024-01-31,54.24,Bank Transfer,Completed
PMT-POL311-3,POL311,2024-03-01,54.24,Credit Card,Pending
PMT-POL311-4,POL311,2024-03-31,54.24,Credit Card,Pending
PMT-POL311-5,POL311,2024-04-30,54.24,Bank Transfer,Completed
PMT-POL311-6,POL311,2024-05-30,54.24,Credit Card,Completed
PMT-POL311-7,POL311,2024-06-29,54.24,Check,Failed
PMT-POL311-8,POL311,2024-07-29,54.24,Credit Card,Pending
PMT-POL311-9,POL311,2024-08-28,54.24,Bank Transfer,Completed
PMT-POL311-10,POL311,2024-09-27,54.24,Credit Card,Pending
PMT-POL311-11,POL311,2024-10-27,54.24,Check,Completed
PMT-POL311-12,POL311,2024-11-26,54.24,Check,Completed
PMT-POL368-1,POL368,2024-01-01,4445.45,Bank Transfer,Pending
PMT-POL312-1,POL312,2024-01-01,83.15,Bank Transfer,Failed
PMT-POL312-2,POL312,2024-01-31,83.15,Credit Card,Pending
PMT-POL312-3,POL312,2024-03-01,83.15,Credit Card,Failed
PMT-POL312-4,POL312,2024-03-31,83.15,Check,Failed
PMT-POL312-5,POL312,2024-04-30,83.15,Check,Failed
PMT-POL312-6,POL312,2024-05-30,83.15,Check,Failed
PMT-POL312-7,POL312,2024-06-29,83.15,Bank Transfer,Completed
PMT-POL312-8,POL312,2024-07-29,83.15,Bank Transfer,Pending
PMT-POL312-9,POL312,2024-08-28,83.15,Credit Card,Pending
PMT-POL312-10,POL312,2024-09-27,83.15,Check,Completed
PMT-POL312-11,POL312,2024-10-27,83.15,Check,Completed
PMT-POL312-12,POL312,2024-11-26,83.15,Credit Card,Completed
PMT-POL344-1,POL344,2024-01-01,244.11,Bank Transfer,Completed
PMT-POL344-2,POL344,2024-01-31,244.11,Check,Failed
PMT-POL344-3,POL344,2024-03-01,244.11,Credit Card,Failed
PMT-POL344-4,POL344,2024-03-31,244.11,Credit Card,Completed
PMT-POL344-5,POL344,2024-04-30,244.11,Check,Failed
PMT-POL344-6,POL344,2024-05-30,244.11,Bank Transfer,Pending
PMT-POL344-7,POL344,2024-06-29,244.11,Check,Failed
PMT-POL344-8,POL344,2024-07-29,244.11,Bank Transfer,Pending
PMT-POL344-9,POL344,2024-08-28,244.11,Bank Transfer,Failed
PMT-POL344-10,POL344,2024-09-27,244.11,Check,Pending
PMT-POL344-11,POL344,2024-10-27,244.11,Check,Completed
PMT-POL344-12,POL344,2024-11-26,244.11,Bank Transfer,Pending
PMT-POL287-1,POL287,2024-01-01,331.12,Bank Transfer,Pending
PMT-POL287-2,POL287,2024-01-31,331.12,Credit Card,Completed
PMT-POL287-3,POL287,2024-03-01,331.12,Check,Pending
PMT-POL287-4,POL287,2024-03-31,331.12,Check,Completed
PMT-POL287-5,POL287,2024-04-30,331.12,Check,Pending
PMT-POL287-6,POL287,2024-05-30,331.12,Check,Completed
PMT-POL287-7,POL287,2024-06-29,331.12,Credit Card,Pending
PMT-POL287-8,POL287,2024-07-29,331.12,Check,Failed
PMT-POL287-9,POL287,2024-08-28,331.12,Credit Card,Failed
PMT-POL287-10,POL287,2024-09-27,331.12,Credit Card,Completed
PMT-POL287-11,POL287,2024-10-27,331.12,Bank Transfer,Failed
PMT-POL287-12,POL287,2024-11-26,331.12,Bank Transfer,Failed
PMT-POL207-1,POL207,2024-01-01,3044.79,Credit Card,Pending
PMT-POL225-1,POL225,2024-01-01,1055.15,Bank Transfer,Completed
PMT-POL225-2,POL225,2024-04-01,1055.15,Credit Card,Completed
PMT-POL225-3,POL225,2024-07-01,1055.15,Credit Card,Failed
PMT-POL225-4,POL225,2024-09-30,1055.15,Bank Transfer,Completed
PMT-POL290-1,POL290,2024-01-01,1190.69,Check,Completed
PMT-POL290-2,POL290,2024-04-01,1190.69,Check,Failed
PMT-POL290-3,POL290,2024-07-01,1190.69,Credit Card,Completed
PMT-POL290-4,POL290,2024-09-30,1190.69,Bank Transfer,Completed
PMT-POL169-1,POL169,2024-01-01,812.88,Check,Pending
PMT-POL169-2,POL169,2024-04-01,812.88,Credit Card,Failed
PMT-POL169-3,POL169,2024-07-01,812.88,Credit Card,Completed
PMT-POL169-4,POL169,2024-09-30,812.88,Bank Transfer,Failed
PMT-POL217-1,POL217,2024-01-01,4694.53,Bank Transfer,Failed
PMT-POL259-1,POL259,2024-01-01,992.65,Credit Card,Failed
PMT-POL259-2,POL259,2024-04-01,992.65,Credit Card,Completed
PMT-POL259-3,POL259,2024-07-01,992.65,Credit Card,Failed
PMT-POL259-4,POL259,2024-09-30,992.65,Check,Pending
PMT-POL241-1,POL241,2024-01-01,3814.0,Bank Transfer,Failed
PMT-POL346-1,POL346,2024-01-01,84.13,Check,Pending
PMT-POL346-2,POL346,2024-01-31,84.13,Bank Transfer,Pending
PMT-POL346-3,POL346,2024-03-01,84.13,Credit Card,Failed
PMT-POL346-4,POL346,2024-03-31,84.13,Check,Completed
PMT-POL346-5,POL346,2024-04-30,84.13,Check,Failed
PMT-POL346-6,POL346,2024-05-30,84.13,Bank Transfer,Completed
PMT-POL346-7,POL346,2024-06-29,84.13,Check,Completed
PMT-POL346-8,POL346,2024-07-29,84.13,Check,Completed
PMT-POL346-9,POL346,2024-08-28,84.13,Bank Transfer,Pending
PMT-POL346-10,POL346,2024-09-27,84.13,Credit Card,Failed
PMT-POL346-11,POL346,2024-10-27,84.13,Bank Transfer,Pending
PMT-POL346-12,POL346,2024-11-26,84.13,Bank Transfer,Failed
PMT-POL234-1,POL234,2024-01-01,88.42,Check,Failed
PMT-POL234-2,POL234,2024-01-31,88.42,Check,Failed
PMT-POL234-3,POL234,2024-03-01,88.42,Check,Pending
PMT-POL234-4,POL234,2024-03-31,88.42,Credit Card,Completed
PMT-POL234-5,POL234,2024-04-30,88.42,Bank Transfer,Pending
PMT-POL234-6,POL234,2024-05-30,88.42,Credit Card,Pending
PMT-POL234-7,POL234,2024-06-29,88.42,Bank Transfer,Completed
PMT-POL234-8,POL234,2024-07-29,88.42,Credit Card,Pending
PMT-POL234-9,POL234,2024-08-28,88.42,Check,Failed
PMT-POL234-10,POL234,2024-09-27,88.42,Check,Completed
PMT-POL234-11,POL234,2024-10-27,88.42,Bank Transfer,Completed
PMT-POL234-12,POL234,2024-11-26,88.42,Check,Pending
PMT-POL178-1,POL178,2024-01-01,3160.74,Credit Card,Pending
PMT-POL358-1,POL358,2024-01-01,502.1,Bank Transfer,Completed
PMT-POL358-2,POL358,2024-04-01,502.1,Check,Completed
PMT-POL358-3,POL358,2024-07-01,502.1,Credit Card,Failed
PMT-POL358-4,POL358,2024-09-30,502.1,Credit Card,Completed
PMT-POL321-1,POL321,2024-01-01,84.52,Check,Completed
PMT-POL321-2,POL321,2024-01-31,84.52,Bank Transfer,Failed
PMT-POL321-3,POL321,2024-03-01,84.52,Credit Card,Pending
PMT-POL321-4,POL321,2024-03-31,84.52,Check,Completed
PMT-POL321-5,POL321,2024-04-30,84.52,Credit Card,Pending
PMT-POL321-6,POL321,2024-05-30,84.52,Bank Transfer,Completed
PMT-POL321-7,POL321,2024-06-29,84.52,Bank Transfer,Pending
PMT-POL321-8,POL321,2024-07-29,84.52,Credit Card,Failed
PMT-POL321-9,POL321,2024-08-28,84.52,Check,Pending
PMT-POL321-10,POL321,2024-09-27,84.52,Bank Transfer,Failed
PMT-POL321-11,POL321,2024-10-27,84.52,Credit Card,Failed
PMT-POL321-12,POL321,2024-11-26,84.52,Credit Card,Completed
PMT-POL193-1,POL193,2024-01-01,648.91,Bank Transfer,Failed
PMT-POL193-2,POL193,2024-04-01,648.91,Credit Card,Pending
PMT-POL193-3,POL193,2024-07-01,648.91,Check,Completed
PMT-POL193-4,POL193,2024-09-30,648.91,Credit Card,Failed
PMT-POL364-1,POL364,2024-01-01,261.82,Credit Card,Pending
PMT-POL364-2,POL364,2024-01-31,261.82,Credit Card,Failed
PMT-POL364-3,POL364,2024-03-01,261.82,Bank Transfer,Failed
PMT-POL364-4,POL364,2024-03-31,261.82,Credit Card,Pending
PMT-POL364-5,POL364,2024-04-30,261.82,Bank Transfer,Failed
PMT-POL364-6,POL364,2024-05-30,261.82,Bank Transfer,Pending
PMT-POL364-7,POL364,2024-06-29,261.82,Check,Failed
PMT-POL364-8,POL364,2024-07-29,261.82,Check,Completed
PMT-POL364-9,POL364,2024-08-28,261.82,Credit Card,Completed
PMT-POL364-10,POL364,2024-09-27,261.82,Bank Transfer,Failed
PMT-POL364-11,POL364,2024-10-27,261.82,Bank Transfer,Pending
PMT-POL364-12,POL364,2024-11-26,261.82,Bank Transfer,Failed
PMT-POL237-1,POL237,2024-01-01,1617.02,Bank Transfer,Pending
PMT-POL383-1,POL383,2024-01-01,4616.81,Bank Transfer,Pending
PMT-POL148-1,POL148,2024-01-01,3345.19,Bank Transfer,Pending
PMT-POL391-1,POL391,2024-01-01,402.07,Check,Failed
PMT-POL391-2,POL391,2024-01-31,402.07,Check,Pending
PMT-POL391-3,POL391,2024-03-01,402.07,Credit Card,Pending
PMT-POL391-4,POL391,2024-03-31,402.07,Credit Card,Pending
PMT-POL391-5,POL391,2024-04-30,402.07,Bank Transfer,Pending
PMT-POL391-6,POL391,2024-05-30,402.07,Check,Pending
PMT-POL391-7,POL391,2024-06-29,402.07,Bank Transfer,Completed
PMT-POL391-8,POL391,2024-07-29,402.07,Credit Card,Failed
PMT-POL391-9,POL391,2024-08-28,402.07,Credit Card,Failed
PMT-POL391-10,POL391,2024-09-27,402.07,Check,Completed
PMT-POL391-11,POL391,2024-10-27,402.07,Check,Completed
PMT-POL391-12,POL391,2024-11-26,402.07,Credit Card,Completed
PMT-POL396-1,POL396,2024-01-01,242.32,Credit Card,Completed
PMT-POL396-2,POL396,2024-01-31,242.32,Check,Failed
PMT-POL396-3,POL396,2024-03-01,242.32,Credit Card,Pending
PMT-POL396-4,POL396,2024-03-31,242.32,Bank Transfer,Completed
PMT-POL396-5,POL396,2024-04-30,242.32,Bank Transfer,Completed
PMT-POL396-6,POL396,2024-05-30,242.32,Bank Transfer,Completed
PMT-POL396-7,POL396,2024-06-29,242.32,Credit Card,Completed
PMT-POL396-8,POL396,2024-07-29,242.32,Check,Completed
PMT-POL396-9,POL396,2024-08-28,242.32,Credit Card,Pending
PMT-POL396-10,POL396,2024-09-27,242.32,Check,Completed
PMT-POL396-11,POL396,2024-10-27,242.32,Bank Transfer,Failed
PMT-POL396-12,POL396,2024-11-26,242.32,Bank Transfer,Pending
PMT-POL251-1,POL251,2024-01-01,190.66,Bank Transfer,Pending
PMT-POL251-2,POL251,2024-01-31,190.66,Check,Completed
PMT-POL251-3,POL251,2024-03-01,190.66,Bank Transfer,Pending
PMT-POL251-4,POL251,2024-03-31,190.66,Bank Transfer,Completed
PMT-POL251-5,POL251,2024-04-30,190.66,Bank Transfer,Completed
PMT-POL251-6,POL251,2024-05-30,190.66,Credit Card,Completed
PMT-POL251-7,POL251,2024-06-29,190.66,Bank Transfer,Failed
PMT-POL251-8,POL251,2024-07-29,190.66,Check,Completed
PMT-POL251-9,POL251,2024-08-28,190.66,Check,Completed
PMT-POL251-10,POL251,2024-09-27,190.66,Credit Card,Completed
PMT-POL251-11,POL251,2024-10-27,190.66,Bank Transfer,Completed
PMT-POL251-12,POL251,2024-11-26,190.66,Credit Card,Pending
PMT-POL197-1,POL197,2024-01-01,2072.24,Bank Transfer,Failed
PMT-POL262-1,POL262,2024-01-01,183.31,Check,Completed
PMT-POL262-2,POL262,2024-01-31,183.31,Credit Card,Completed
PMT-POL262-3,POL262,2024-03-01,183.31,Check,Pending
PMT-POL262-4,POL262,2024-03-31,183.31,Credit Card,Pending
PMT-POL262-5,POL262,2024-04-30,183.31,Bank Transfer,Failed
PMT-POL262-6,POL262,2024-05-30,183.31,Check,Completed
PMT-POL262-7,POL262,2024-06-29,183.31,Bank Transfer,Failed
PMT-POL262-8,POL262,2024-07-29,183.31,Credit Card,Completed
PMT-POL262-9,POL262,2024-08-28,183.31,Bank Transfer,Pending
PMT-POL262-10,POL262,2024-09-27,183.31,Check,Failed
PMT-POL262-11,POL262,2024-10-27,183.31,Check,Failed
PMT-POL262-12,POL262,2024-11-26,183.31,Bank Transfer,Failed
PMT-POL363-1,POL363,2024-01-01,2539.8,Check,Failed
PMT-POL386-1,POL386,2024-01-01,191.95,Credit Card,Completed
PMT-POL386-2,POL386,2024-01-31,191.95,Check,Pending
PMT-POL386-3,POL386,2024-03-01,191.95,Credit Card,Failed
PMT-POL386-4,POL386,2024-03-31,191.95,Bank Transfer,Failed
PMT-POL386-5,POL386,2024-04-30,191.95,Credit Card,Pending
PMT-POL386-6,POL386,2024-05-30,191.95,Credit Card,Pending
PMT-POL386-7,POL386,2024-06-29,191.95,Check,Completed
PMT-POL386-8,POL386,2024-07-29,191.95,Credit Card,Completed
PMT-POL386-9,POL386,2024-08-28,191.95,Credit Card,Completed
PMT-POL386-10,POL386,2024-09-27,191.95,Bank Transfer,Failed
PMT-POL386-11,POL386,2024-10-27,191.95,Credit Card,Completed
PMT-POL386-12,POL386,2024-11-26,191.95,Bank Transfer,Pending
PMT-POL324-1,POL324,2024-01-01,167.05,Bank Transfer,Pending
PMT-POL324-2,POL324,2024-01-31,167.05,Credit Card,Completed
PMT-POL324-3,POL324,2024-03-01,167.05,Credit Card,Pending
PMT-POL324-4,POL324,2024-03-31,167.05,Bank Transfer,Failed
PMT-POL324-5,POL324,2024-04-30,167.05,Check,Completed
PMT-POL324-6,POL324,2024-05-30,167.05,Check,Completed
PMT-POL324-7,POL324,2024-06-29,167.05,Credit Card,Completed
PMT-POL324-8,POL324,2024-07-29,167.05,Check,Pending
PMT-POL324-9,POL324,2024-08-28,167.05,Check,Completed
PMT-POL324-10,POL324,2024-09-27,167.05,Bank Transfer,Pending
PMT-POL324-11,POL324,2024-10-27,167.05,Bank Transfer,Completed
PMT-POL324-12,POL324,2024-11-26,167.05,Credit Card,Failed
PMT-POL157-1,POL157,2024-01-01,429.59,Check,Pending
PMT-POL157-2,POL157,2024-04-01,429.59,Bank Transfer,Pending
PMT-POL157-3,POL157,2024-07-01,429.59,Bank Transfer,Pending
PMT-POL157-4,POL157,2024-09-30,429.59,Bank Transfer,Completed
PMT-POL277-1,POL277,2024-01-01,51.19,Bank Transfer,Failed
PMT-POL277-2,POL277,2024-01-31,51.19,Check,Pending
PMT-POL277-3,POL277,2024-03-01,51.19,Credit Card,Completed
PMT-POL277-4,POL277,2024-03-31,51.19,Bank Transfer,Completed
PMT-POL277-5,POL277,2024-04-30,51.19,Credit Card,Completed
PMT-POL277-6,POL277,2024-05-30,51.19,Bank Transfer,Pending
PMT-POL277-7,POL277,2024-06-29,51.19,Bank Transfer,Completed
PMT-POL277-8,POL277,2024-07-29,51.19,Bank Transfer,Failed
PMT-POL277-9,POL277,2024-08-28,51.19,Check,Completed
PMT-POL277-10,POL277,2024-09-27,51.19,Credit Card,Completed
PMT-POL277-11,POL277,2024-10-27,51.19,Check,Failed
PMT-POL277-12,POL277,2024-11-26,51.19,Credit Card,Pending
PMT-POL332-1,POL332,2024-01-01,248.56,Bank Transfer,Completed
PMT-POL332-2,POL332,2024-01-31,248.56,Bank Transfer,Failed
PMT-POL332-3,POL332,2024-03-01,248.56,Credit Card,Completed
PMT-POL332-4,POL332,2024-03-31,248.56,Check,Completed
PMT-POL332-5,POL332,2024-04-30,248.56,Credit Card,Failed
PMT-POL332-6,POL332,2024-05-30,248.56,Credit Card,Completed
PMT-POL332-7,POL332,2024-06-29,248.56,Credit Card,Completed
PMT-POL332-8,POL332,2024-07-29,248.56,Credit Card,Completed
PMT-POL332-9,POL332,2024-08-28,248.56,Credit Card,Failed
PMT-POL332-10,POL332,2024-09-27,248.56,Check,Pending
PMT-POL332-11,POL332,2024-10-27,248.56,Credit Card,Failed
PMT-POL332-12,POL332,2024-11-26,248.56,Check,Failed
PMT-POL256-1,POL256,2024-01-01,264.81,Bank Transfer,Pending
PMT-POL256-2,POL256,2024-01-31,264.81,Credit Card,Failed
PMT-POL256-3,POL256,2024-03-01,264.81,Bank Transfer,Pending
PMT-POL256-4,POL256,2024-03-31,264.81,Check,Pending
PMT-POL256-5,POL256,2024-04-30,264.81,Check,Pending
PMT-POL256-6,POL256,2024-05-30,264.81,Credit Card,Completed
PMT-POL256-7,POL256,2024-06-29,264.81,Bank Transfer,Pending
PMT-POL256-8,POL256,2024-07-29,264.81,Bank Transfer,Completed
PMT-POL256-9,POL256,2024-08-28,264.81,Check,Pending
PMT-POL256-10,POL256,2024-09-27,264.81,Check,Pending
PMT-POL256-11,POL256,2024-10-27,264.81,Check,Completed
PMT-POL256-12,POL256,2024-11-26,264.81,Credit Card,Pending
PMT-POL368-1,POL368,2024-01-01,4493.57,Bank Transfer,Pending
PMT-POL326-1,POL326,2024-01-01,1594.27,Credit Card,Pending
PMT-POL386-1,POL386,2024-01-01,4831.92,Credit Card,Completed
PMT-POL225-1,POL225,2024-01-01,139.63,Bank Transfer,Completed
PMT-POL225-2,POL225,2024-04-01,139.63,Credit Card,Completed
PMT-POL225-3,POL225,2024-07-01,139.63,Credit Card,Failed
PMT-POL225-4,POL225,2024-09-30,139.63,Bank Transfer,Completed
PMT-POL376-1,POL376,2024-01-01,619.39,Check,Failed
PMT-POL290-1,POL290,2024-01-01,305.65,Check,Completed
PMT-POL290-2,POL290,2024-01-31,305.65,Check,Failed
PMT-POL290-3,POL290,2024-03-01,305.65,Credit Card,Completed
PMT-POL290-4,POL290,2024-03-31,305.65,Bank Transfer,Completed
PMT-POL290-5,POL290,2024-04-30,305.65,Check,Completed
PMT-POL290-6,POL290,2024-05-30,305.65,Check,Pending
PMT-POL290-7,POL290,2024-06-29,305.65,Bank Transfer,Completed
PMT-POL290-8,POL290,2024-07-29,305.65,Bank Transfer,Failed
PMT-POL290-9,POL290,2024-08-28,305.65,Check,Pending
PMT-POL290-10,POL290,2024-09-27,305.65,Bank Transfer,Pending
PMT-POL290-11,POL290,2024-10-27,305.65,Bank Transfer,Completed
PMT-POL290-12,POL290,2024-11-26,305.65,Check,Completed
PMT-POL152-1,POL152,2024-01-01,167.62,Credit Card,Pending
PMT-POL152-2,POL152,2024-01-31,167.62,Credit Card,Pending
PMT-POL152-3,POL152,2024-03-01,167.62,Check,Pending
PMT-POL152-4,POL152,2024-03-31,167.62,Credit Card,Failed
PMT-POL152-5,POL152,2024-04-30,167.62,Check,Pending
PMT-POL152-6,POL152,2024-05-30,167.62,Credit Card,Failed
PMT-POL152-7,POL152,2024-06-29,167.62,Credit Card,Failed
PMT-POL152-8,POL152,2024-07-29,167.62,Bank Transfer,Failed
PMT-POL152-9,POL152,2024-08-28,167.62,Check,Pending
PMT-POL152-10,POL152,2024-09-27,167.62,Check,Failed
PMT-POL152-11,POL152,2024-10-27,167.62,Check,Pending
PMT-POL152-12,POL152,2024-11-26,167.62,Credit Card,Failed
PMT-POL261-1,POL261,2024-01-01,353.16,Check,Pending
PMT-POL261-2,POL261,2024-01-31,353.16,Bank Transfer,Failed
PMT-POL261-3,POL261,2024-03-01,353.16,Bank Transfer,Completed
PMT-POL261-4,POL261,2024-03-31,353.16,Credit Card,Failed
PMT-POL261-5,POL261,2024-04-30,353.16,Bank Transfer,Pending
PMT-POL261-6,POL261,2024-05-30,353.16,Credit Card,Completed
PMT-POL261-7,POL261,2024-06-29,353.16,Credit Card,Completed
PMT-POL261-8,POL261,2024-07-29,353.16,Bank Transfer,Pending
PMT-POL261-9,POL261,2024-08-28,353.16,Bank Transfer,Failed
PMT-POL261-10,POL261,2024-09-27,353.16,Bank Transfer,Completed
PMT-POL261-11,POL261,2024-10-27,353.16,Bank Transfer,Failed
PMT-POL261-12,POL261,2024-11-26,353.16,Bank Transfer,Failed
PMT-POL353-1,POL353,2024-01-01,205.21,Check,Failed
PMT-POL353-2,POL353,2024-01-31,205.21,Check,Pending
PMT-POL353-3,POL353,2024-03-01,205.21,Check,Pending
PMT-POL353-4,POL353,2024-03-31,205.21,Bank Transfer,Pending
PMT-POL353-5,POL353,2024-04-30,205.21,Bank Transfer,Failed
PMT-POL353-6,POL353,2024-05-30,205.21,Bank Transfer,Failed
PMT-POL353-7,POL353,2024-06-29,205.21,Check,Completed
PMT-POL353-8,POL353,2024-07-29,205.21,Bank Transfer,Completed
PMT-POL353-9,POL353,2024-08-28,205.21,Check,Completed
PMT-POL353-10,POL353,2024-09-27,205.21,Credit Card,Pending
PMT-POL353-11,POL353,2024-10-27,205.21,Credit Card,Completed
PMT-POL353-12,POL353,2024-11-26,205.21,Check,Failed
PMT-POL392-1,POL392,2024-01-01,94.21,Bank Transfer,Failed
PMT-POL392-2,POL392,2024-01-31,94.21,Check,Completed
PMT-POL392-3,POL392,2024-03-01,94.21,Check,Failed
PMT-POL392-4,POL392,2024-03-31,94.21,Check,Failed
PMT-POL392-5,POL392,2024-04-30,94.21,Bank Transfer,Failed
PMT-POL392-6,POL392,2024-05-30,94.21,Credit Card,Pending
PMT-POL392-7,POL392,2024-06-29,94.21,Check,Pending
PMT-POL392-8,POL392,2024-07-29,94.21,Credit Card,Completed
PMT-POL392-9,POL392,2024-08-28,94.21,Credit Card,Failed
PMT-POL392-10,POL392,2024-09-27,94.21,Credit Card,Pending
PMT-POL392-11,POL392,2024-10-27,94.21,Credit Card,Failed
PMT-POL392-12,POL392,2024-11-26,94.21,Credit Card,Pending
PMT-POL213-1,POL213,2024-01-01,4525.49,Check,Failed
PMT-POL225-1,POL225,2024-01-01,142.42,Bank Transfer,Completed
PMT-POL225-2,POL225,2024-01-31,142.42,Credit Card,Completed
PMT-POL225-3,POL225,2024-03-01,142.42,Credit Card,Failed
PMT-POL225-4,POL225,2024-03-31,142.42,Bank Transfer,Completed
PMT-POL225-5,POL225,2024-04-30,142.42,Credit Card,Failed
PMT-POL225-6,POL225,2024-05-30,142.42,Bank Transfer,Completed
PMT-POL225-7,POL225,2024-06-29,142.42,Check,Pending
PMT-POL225-8,POL225,2024-07-29,142.42,Credit Card,Completed
PMT-POL225-9,POL225,2024-08-28,142.42,Bank Transfer,Completed
PMT-POL225-10,POL225,2024-09-27,142.42,Check,Completed
PMT-POL225-11,POL225,2024-10-27,142.42,Credit Card,Pending
PMT-POL225-12,POL225,2024-11-26,142.42,Bank Transfer,Pending
PMT-POL270-1,POL270,2024-01-01,93.92,Bank Transfer,Failed
PMT-POL270-2,POL270,2024-01-31,93.92,Check,Pending
PMT-POL270-3,POL270,2024-03-01,93.92,Credit Card,Failed
PMT-POL270-4,POL270,2024-03-31,93.92,Credit Card,Pending
PMT-POL270-5,POL270,2024-04-30,93.92,Bank Transfer,Failed
PMT-POL270-6,POL270,2024-05-30,93.92,Credit Card,Failed
PMT-POL270-7,POL270,2024-06-29,93.92,Credit Card,Completed
PMT-POL270-8,POL270,2024-07-29,93.92,Check,Pending
PMT-POL270-9,POL270,2024-08-28,93.92,Bank Transfer,Pending
PMT-POL270-10,POL270,2024-09-27,93.92,Bank Transfer,Pending
PMT-POL270-11,POL270,2024-10-27,93.92,Bank Transfer,Completed
PMT-POL270-12,POL270,2024-11-26,93.92,Bank Transfer,Completed
